paper_id,doi,title,year,venue,pdf_path,status,queued_at,processed_at,reason,source,resolved_pdf_path,n_tables,n_claims,error,article_type_classifier_version,article_type_confidence,article_type_diagnostics,article_type_family,article_type_margin,article_type_needs_review,article_type_predicted_family,article_type_runner_up,article_type_signals,preprocess_cache_path,preprocess_checked_at,preprocess_cid_density,preprocess_cid_hits,preprocess_error,preprocess_nonempty_pages,preprocess_page_count,preprocess_status,preprocess_text_chars,preprocess_warning_flags,prior_n_claims,prior_n_tables,prior_status,retry_error,retry_status
doi:10.54864/planarch.1491955,10.54864/planarch.1491955,Integrating Nature into Academic Spaces: Biophilic Campus,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.54864_planarch.1491955.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:37:37.721340+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.54864_planarch.1491955.pdf,47,364,,paper_classifier_v2,0.2182,downgraded_to_unknown_low_confidence,unknown,0.2,True,empirical_v2,observational_field,default_empirical_from_structural_core,,,,,,,,,,,207,47,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
doi:10.7302/1414,10.7302/1414,Aural Architecture as Affect: Understanding the Impact of Acoustic Environments on Human Experience,2021,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.7302_1414.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:39:28.388772+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/10.7302_1414.pdf,7,228,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,,,,,,,,,,,219,10,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
sha256:4f30e0b5608b,,Room acoustics and cognitive load when listening to speech,2010,"Publications (Konstfack University of Arts, Crafts, and Design)",/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Room_acoustics_and_cognitive_load_when_listening_t.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:39:28.388772+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Room_acoustics_and_cognitive_load_when_listening_t.pdf,11,251,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,,,,,,,,,,,154,0,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
zotero:2CHCFQSX,,Towards Measurement of Interaction Quality in Social Robotic Telepresence,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Towards_Measurement_of_Interaction_Quality_in_Soci.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:39:28.388772+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Towards_Measurement_of_Interaction_Quality_in_Soci.pdf,6,9,,paper_classifier_v2,0.8545,,theoretical,1.2,False,theoretical,thought_piece,title_pattern:theor(y|etical)\s+(of|for|about)|theory_hits:theory of,,,,,,,,,,,,,,,
zotero:2E64CG9B,,Urban atmospheres,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Urban_atmospheres.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:39:28.388772+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Urban_atmospheres.pdf,26,2887,,paper_classifier_v2,0.6364,,phenomenological,1.5,False,phenomenological,narrative_review,title_pattern:phenomenolog,,,,,,,,,,,,,,,
zotero:2K5RUFVM,,The auditory centre: research and design of acoustic environments and spatial sound projects,2008,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_auditory_centre_research_and_design_of_acousti.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:42:26.662858+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_auditory_centre_research_and_design_of_acousti.pdf,41,1180,,paper_classifier_v2,0.0,downgraded_to_unknown_low_confidence,unknown,0.0,True,unknown,theoretical,,,,,,,,,,,,,,,,
zotero:4Q9UNT4M,,Designing Architecture for More: A Framework of Haptic Design Parameters with the Experience of People Born Blind,2011,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Designing_Architecture_for_More_A_Framework_of_Hap.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:42:26.662858+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Designing_Architecture_for_More_A_Framework_of_Hap.pdf,74,1802,,paper_classifier_v2,0.7273,theory_mentions_deweighted_due_to_empirical_core,interview_study,1.0,False,interview_study,ethnographic,"title_pattern:focus\s+group|qual_hits:interview,focus group,grounded theory",,,,,,,,,,,,,,,
zotero:4QHCLZ4R,,The effects of correlated color temperature on sustained attention and mood of university students in learning environments,2015,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_effects_of_correlated_color_temperature_on_sus.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:42:26.662858+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_effects_of_correlated_color_temperature_on_sus.pdf,32,163,,paper_classifier_v2,0.6545,,empirical_v2,1.8,False,empirical_v2,observational_field,"empirical_method_hits:participants,experiment",,,,,,,,,,,,,,,
zotero:6TNNU66U,,"Learning to act with objects, relations and physics",,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Learning_to_act_with_objects_relations_and_physics.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:42:26.662858+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Learning_to_act_with_objects_relations_and_physics.pdf,10,100,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,data/production/pdf_preprocess_cache/zotero:6TNNU66U.json,2026-02-14T10:17:37.772176+00:00,0.00000000,0,,25,25,ready,59451,,100,10,completed_pdf_extracted,,
zotero:BDKAMCED,,Annu Haapakangas – SUBJECTIVE REACTIONS TO NOISE IN OPEN-PLAN OFFICES AND THE EFFECTS OF NOISE ON COGNITIVE PERFORMANCE – Problems and Solutions,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Annu_Haapakangas_SUBJECTIVE_REACTIONS_TO_NOISE_IN.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:43:53.153063+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Annu_Haapakangas_SUBJECTIVE_REACTIONS_TO_NOISE_IN.pdf,6,366,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,data/production/pdf_preprocess_cache/zotero:BDKAMCED.json,2026-02-14T10:17:37.772176+00:00,0.00000000,0,,25,25,ready,61642,,364,12,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
zotero:BYQ83W2G,,Associations between urban soundscape perception and emotional states,2023,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Associations_between_urban_soundscape_perception_a.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:43:53.153063+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Associations_between_urban_soundscape_perception_a.pdf,20,368,,paper_classifier_v2,0.6545,,empirical_v2,1.8,False,empirical_v2,observational_field,"empirical_method_hits:participants,methods",,,,,,,,,,,,,,,
zotero:F4X7UZLU,,Human Centric School Lighting,2015,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Human_Centric_School_Lighting.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:43:53.153063+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Human_Centric_School_Lighting.pdf,46,419,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,data/production/pdf_preprocess_cache/zotero:F4X7UZLU.json,2026-02-14T18:27:56.725084+00:00,0.00000000,0,,30,30,ready,58407,,377,68,error_pdf_timeout,,
zotero:FIZG8FDN,10.3389/fpsyg.2022.933344,The contour effect: Differences in the aesthetic preference and stress response to photo-realistic living environments,2022,Frontiers in Psychology,/Users/davidusa/Zotero/storage/VQWV4QSE/Nour Tawil et al. - 2022 - The contour effect Differences in the aesthetic preference and stress response to photo-realistic l.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:43:53.153063+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/Zotero/storage/VQWV4QSE/Nour Tawil et al. - 2022 - The contour effect Differences in the aesthetic preference and stress response to photo-realistic l.pdf,6,231,,paper_classifier_v2,0.2182,downgraded_to_unknown_low_confidence,unknown,0.2,True,empirical_v2,observational_field,default_empirical_from_structural_core,,,,,,,,,,,191,3,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
zotero:H2N34YKV,,The Effects of Lighting Color Temperature on Teacher Self-Efficacy,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_Effects_of_Lighting_Color_Temperature_on_Teach.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:44:49.304278+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/The_Effects_of_Lighting_Color_Temperature_on_Teach.pdf,6,253,,paper_classifier_v2,0.8364,,empirical_v2,1.3,False,empirical_v2,thought_piece,"section:results|empirical_method_hits:participants,methods",,,,,,,,,,,,,,,
zotero:H6V4IFMZ,,Psychological Relationships Between Heritage Buildings and their Occupants: A Theoretical Exploration,2023,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Psychological_Relationships_Between_Heritage_Build.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:44:49.304278+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Psychological_Relationships_Between_Heritage_Build.pdf,32,161,,paper_classifier_v2,0.7455,,thought_piece,1.8,False,thought_piece,narrative_review,title_pattern:opinion,,,,,,,,,,,,,,,
zotero:MRZL6AGQ,,Creating a psychologically supportive environment through aural architecture,2017,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Creating_a_psychologically_supportive_environment_.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:44:49.304278+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Creating_a_psychologically_supportive_environment_.pdf,30,219,,paper_classifier_v2,0.2182,downgraded_to_unknown_low_confidence,unknown,0.2,True,empirical_v2,observational_field,default_empirical_from_structural_core,,,,,,,,,,,,,,,
zotero:Q5YDAT65,,Evaluation of the Impact of Design Parameters on the Acoustic Environment Perceived by Primary Students,2024,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Evaluation_of_the_Impact_of_Design_Parameters_on_t.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:44:49.304278+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Evaluation_of_the_Impact_of_Design_Parameters_on_t.pdf,18,171,,paper_classifier_v2,0.5455,downgraded_to_unknown_low_confidence,unknown,1.5,True,empirical_v2,observational_field,section:results,,,,,,,,,,,59,18,completed_pdf_extracted,timeout_after_75s,error_pdf_timeout
zotero:SMQEULKJ,,Buildings as Habitat: Adaptive Investments in Public Health,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Buildings_as_Habitat_Adaptive_Investments_in_Publi.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:45:14.497205+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Buildings_as_Habitat_Adaptive_Investments_in_Publi.pdf,1,1,,paper_classifier_v2,0.0,downgraded_to_unknown_low_confidence,unknown,0.0,True,unknown,theoretical,,,,,,,,,,,,,,,,
zotero:SUUECVYU,,Thermal Pleasure and Alliesthesia in the Built Environment,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Thermal_Pleasure_and_Alliesthesia_in_the_Built_Env.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:45:14.497205+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Thermal_Pleasure_and_Alliesthesia_in_the_Built_Env.pdf,4,581,,paper_classifier_v2,0.0,downgraded_to_unknown_low_confidence,unknown,0.0,True,unknown,theoretical,,data/production/pdf_preprocess_cache/zotero:SUUECVYU.json,2026-02-14T10:17:37.772176+00:00,0.00000000,0,,25,25,ready,75054,,,,,,
zotero:TVRKWFKJ,,Prospect and Refuge Theory,,,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Prospect_and_Refuge_Theory.pdf,completed_pdf_extracted,2026-02-16T18:00:14.639045+00:00,2026-02-16T18:45:14.497205+00:00,table_remake_required,run_realtime_table_rule_intake,/Users/davidusa/REPOS/Article_Finder_v3_2_3/data/pdfs/Prospect_and_Refuge_Theory.pdf,1,5,,paper_classifier_v2,0.6,theory_mentions_deweighted_due_to_empirical_core,theoretical,0.9,False,theoretical,empirical_v2,"title_pattern:theor(y|etical)\s+(of|for|about)|theory_hits:theory of,proposition",,,,,,,,,,,,,,,
